ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1704d,CUS_0x44e9,August,Barri,34,482-45-6373,Architect,19656.96,1339.08,8,6,32,9,"Payday Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Student Loan, Student Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",62,19,7.88,13.0,Bad,2525.19,26.69562440002257,3 Years and 8 Months,Yes,108.02902901921296,31.91223027964569,High_spent_Small_value_payments,253.96674070114133,Poor
0x6fd8,CUS_0x4ba1,July,,15,073-56-9255,Engineer,70705.88,6034.156666666668,6,9,16,6,"Personal Loan, Credit-Builder Loan, Personal Loan, Home Equity Loan, Payday Loan, and Payday Loan",21,15,13.81,8.0,Standard,2207.69,27.46579874659481,13 Years and 8 Months,Yes,321.0964318738197,637.5876680181925,Low_spent_Small_value_payments,,Poor
0x11dc1,CUS_0x51e5,August,Osamun,31,001-11-0655,Teacher,8535.405,611.28375,7,5,34,2,"Not Specified, and Not Specified",41,18,15.18,10.0,Standard,1525.95,26.906360725022054,20 Years and 0 Months,Yes,7.981570049242603,,Low_spent_Small_value_payments,278.7071826810589,Poor
0x1908d,CUS_0xa940,August,Dena Aubine,47,242-85-8189,Journalist,10316.45,811.7041666666668,7,5,12,3,"Auto Loan, Payday Loan, and Personal Loan",6,11,1.63,6.0,_,183.94,30.12709357001329,25 Years and 4 Months,No,17.471160525556005,65.07187682153632,!@9#%8,288.62737931957435,Good
0x1ef6a,CUS_0x396d,May,Rodrigo Camposi,32,931-05-8291,Manager,33032.46,,8,7,20,2,"Payday Loan, and Debt Consolidation Loan",29,11,8.68,8.0,Standard,891.29,31.1712975577943,15 Years and 6 Months,Yes,35.275234367572835,158.3508369044963,Low_spent_Small_value_payments,380.6444287279309,Standard
0x17526,CUS_0x9a9,January,"""John ODonnell""e",35_,754-06-1041,Developer,54352.23,,10,8,33,9,"Not Specified, Not Specified, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, Auto Loan, and Auto Loan",62,19,25.55,7.0,Bad,4041.9,26.379815127931916,4 Years and 2 Months,Yes,395.3413185081057,60.999253069924535,High_spent_Large_value_payments,242.9946784219698,Standard
0x1ba21,CUS_0x1255,August,Matt Scuffhamx,47,#F%$D@*&8,Scientist,38670.08,,4,5,3,-100,Credit-Builder Loan,9,2,3.78,2.0,Good,632.29,38.66287047811941,22 Years and 8 Months,No,23.92376087713088,238.10887036658627,High_spent_Small_value_payments,343.9180354229496,Standard
0x1038b,CUS_0x9556,June,Kanekon,42,328-44-4511,Accountant,73394.12,5968.176666666666,9,9,23,5,"Personal Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, and Payday Loan",20,17,19.85,11.0,_,2704.68,25.29493610271203,8 Years and 6 Months,Yes,168.17678112425563,556.661196608877,Low_spent_Small_value_payments,161.97968893353402,Standard
0x11ce6,CUS_0x92c8,May,Ernest Scheyderb,31,703-48-9983,Manager,16892.1,1662.675,3,2,5,2,"Not Specified, and Credit-Builder Loan",11,,9.17,5.0,Good,1063.31,38.97926141706881,28 Years and 9 Months,No,25.28560558089965,151.91808847386048,Low_spent_Small_value_payments,279.0638059452399,Standard
0x21dd5,CUS_0xb26,August,yv,42,644-23-8314,Engineer,8898.785,973.5654166666668,9,5,30,-100,"Student Loan, Personal Loan, Personal Loan, Payday Loan, Auto Loan, Home Equity Loan, Not Specified, and Student Loan",24,17,9.36,14.0,Bad,1292.14,34.64008689279036,8 Years and 10 Months,Yes,54.34008368394616,50.72810717569782,Low_spent_Small_value_payments,282.2883508070227,Standard
0x1802d,CUS_0xc144,April,Jonathan Stempelk,20,015-72-5418,Entrepreneur,29043.01_,2326.250833333333,8,7,15,7,"Student Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",25,18,23.63,7.0,Standard,1434.58,37.36543062469554,17 Years and 6 Months,Yes,153.6560410077071,18.45378668018356,High_spent_Large_value_payments,300.5152556454426,Good
0x171a,CUS_0x5b48,May,McBrideq,32,706-95-0150,Lawyer,12600.445_,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",20,19,15.79,7.0,Standard,569.8,37.24021434251173,12 Years and 7 Months,Yes,26.060347529205966,41.0826367012432,Low_spent_Small_value_payments,301.0607241028842,Poor
0x16e2f,CUS_0x41ae,June,Ashley Lauo,49,192-41-5590,Doctor,11526.465_,704.53875,5,7,9,4,"Personal Loan, Mortgage Loan, Not Specified, and Mortgage Loan",9,,4.64,4.0,_,146.9,38.73259197854383,,No,32.14924926400015,20.762231307303036,Low_spent_Medium_value_payments,297.5423944286968,Standard
0x242c4,CUS_0xbe65,July,Stevex,20,753-55-9124,Entrepreneur,16156.815,1199.40125,4,6,8,1,Debt Consolidation Loan,29,11,-0.4800000000000004,4.0,Good,1008.58,38.063370493716896,,No,11.077602427124845,109.27913707376385,Low_spent_Small_value_payments,289.58338549911133,Good
0xfd14,CUS_0x9daa,July,,52,#F%$D@*&8,Entrepreneur,36137.59,2876.465833333333,3,4,1760,4,"Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Auto Loan",6,0,7.21,2.0,Good,1261.71,31.514161759532136,27 Years and 8 Months,No,73.14084220712401,41.80999455895796,High_spent_Large_value_payments,412.6957465672514,Good
0xf588,CUS_0xbb7,July,Chuck Mikolajczakf,19,780-64-0604,Journalist,20067.05,1653.2541666666666,10,5,34,6,"Payday Loan, Personal Loan, Student Loan, Not Specified, Credit-Builder Loan, and Auto Loan",24,21,17.94,16.0,_,4097.1,29.26541464207414,1 Years and 2 Months,Yes,62.46075235753785,201.02346446343327,Low_spent_Small_value_payments,191.8411998456956,Standard
0x1c0e8,CUS_0x5959,March,Taigav,30,#F%$D@*&8,Developer,57857.10000000001,4812.425,4,8,30,3,"Auto Loan, Student Loan, and Auto Loan",27,8_,4.800000000000002,8.0,_,2019.49,40.088553694719074,9 Years and 1 Months,Yes,85.77311383611881,53.34961785672445,!@9#%8,582.1197683071567,Poor
0x21105,CUS_0x65b1,April,Tarab,25,798-29-5581,Musician,20623.16_,1592.5966666666666,6,8,20,9_,"Mortgage Loan, Student Loan, Student Loan, Mortgage Loan, Personal Loan, Personal Loan, Debt Consolidation Loan, Payday Loan, and Payday Loan",26,22,2.41,11.0,Bad,4973.64,36.78901857200089,12 Years and 8 Months,Yes,108.98066347640146,151.2509422486387,Low_spent_Small_value_payments,189.0280609416265,Standard
0x2d18,CUS_0x122c,July,Papadimasf,48,883-73-9594,Entrepreneur,36346.13,3188.8441666666663,8,6,11,3,"Credit-Builder Loan, Home Equity Loan, and Auto Loan",24,18,10.54,4.0,_,1252.46,37.98036122227671,22 Years and 1 Months,No,89.06155404212532,100.77116922426424,High_spent_Small_value_payments,389.0516934002771,Good
0x20295,CUS_0x86dd,April,Stebbinsl,22,160-52-9463,Doctor,117342.92,9996.576666666666,6,6,17,1_,Credit-Builder Loan,5,19,12.27,6.0,_,764.82,41.816894280842845,25 Years and 7 Months,Yes,74.13468472896137,533.8019818690875,High_spent_Small_value_payments,651.7210000686177,Standard
0x3e0f,CUS_0x6b15,June,Clare Jimz,29,271-73-6638,Architect,88331.64,7463.97,8,5,5,0,,5,8,6.1,1672.0,_,791.33,36.81977388796546,29 Years and 8 Months,No,0.0,__10000__,High_spent_Large_value_payments,796.9030765127942,Good
0xfa59,CUS_0x9828,April,Luciao,23,889-61-7625,Musician,17535.65,,8,7,29,6,"Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Auto Loan, Auto Loan, and Home Equity Loan",17,15,23.11,5.0,_,1485.54,30.653139441133057,,Yes,81.70490745142334,111.69707062931506,Low_spent_Large_value_payments,225.62843858592828,Poor
0x1dc5e,CUS_0x85d,January,Forgionev,44,722-14-8267,Architect,41771.02,3293.918333333333,6,10,17,7,"Home Equity Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",35,20,24.16,11.0,Bad,3524.73,24.735922317573127,8 Years and 2 Months,Yes,127.61760886275988,109.44246439877956,High_spent_Medium_value_payments,342.33176007179395,Standard
0x23933,CUS_0xb080,June,Brownq,30,177-01-2590,Lawyer,81463.6,6796.633333333334,3,5,16,4,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, and Mortgage Loan",23,9,18.67,10.0,Standard,2027.76,33.41628240441241,9 Years and 4 Months,Yes,178.69366876789874,118.05695092545977,High_spent_Medium_value_payments,632.9127136399749,Poor
0x605d,CUS_0x8dc0,April,Gordonl,34,123-97-7515,Lawyer,15185.65,1329.4708333333333,8,9,27,3,"Auto Loan, Payday Loan, and Debt Consolidation Loan",43,15,17.75,12.0,Standard,2265.53,24.64134251714359,,NM,22.73084035420283,66.3699379082444,Low_spent_Medium_value_payments,323.8463050708861,Poor
0xe1a3,CUS_0x853f,February,,20_,991-68-2510,Entrepreneur,113826.68,9262.556666666664,3,1,6,4_,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, and Not Specified",19,4,0.78,3.0,_,304.21,34.858719478261925,,No,72785.0,224.8885260556856,High_spent_Medium_value_payments,658.2643066386556,Good
0x6855,CUS_0xc507,April,Catherine Hornbys,21,474-65-8064,Writer,50340.14,4284.011666666666,7,4,15,1,Student Loan,31,18,11.25,4.0,Standard,464.51,29.980069086905928,24 Years and 8 Months,No,33.187394044968464,303.293918458017,Low_spent_Medium_value_payments,371.9198541636812,Poor
0xe1ea,CUS_0xb928,January,Camberor,50,194-04-9685,Scientist,28880.56,2502.7133333333336,3,5,10,1,Personal Loan,21,10,17.66,4.0,Standard,412.8,38.80938155814754,25 Years and 2 Months,Yes,20.96972938241021,259.7208690763194,Low_spent_Small_value_payments,259.58073487460376,Standard
0x87a3,CUS_0x6c0f,February,McCools,25,753-32-5445,Media_Manager,48331.59,3847.4193946985097,7,9,32,6,"Payday Loan, Debt Consolidation Loan, Auto Loan, Not Specified, Student Loan, and Auto Loan",55,22,15.7,,Bad,3465.91,37.5481302819617,11 Years and 8 Months,NM,457.038016509619,28.657812505477125,High_spent_Large_value_payments,462.68052628639407,Standard
0x21194,CUS_0x988c,March,Kevinz,31,083-64-0011,Writer,29101.85,2485.1541666666667,6,125,5,0,,25,11,4.77,4.0,Standard,1465.87,38.309596544924496,23 Years and 7 Months,No,0.0,104.72002389006614,High_spent_Medium_value_payments,393.7953927766005,Standard
0x59b7,CUS_0x2de1,June,Poornima Guptaj,30,139-40-9715,Media_Manager,44120.8,3468.7333333333336,2,3,12,3,"Personal Loan, Student Loan, and Payday Loan",4,3,2.46,2.0,Good,15.47,24.27631921352132,27 Years and 9 Months,No,87.40729091194369,282.49531862244214,!@9#%8,256.9707237989476,Standard
0x9786,CUS_0x85b9,January,Freilichn,44,#F%$D@*&8,Journalist,135445.2,11415.1,5,4,17,-100,"Payday Loan, Not Specified, and Payday Loan",22,18,19.4,4.0,Standard,654.81,40.07483814451387,6 Years and 10 Months,Yes,222.9189043007948,903.463142859915,Low_spent_Medium_value_payments,295.1279528392902,Standard
0x15e3e,CUS_0xa6d5,May,Azharx,27,360-00-8751,Accountant,20762.97,1651.2475000000004,8,10,23,5,"Student Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",60,13,11.9,10.0,Bad,1671.15,25.40650285287085,,Yes,75.4912701155931,54.84336677272635,High_spent_Medium_value_payments,284.7901131116806,Poor
0xcb7d,CUS_0xbf60,August,Ritsuko Andou,22,262-11-1783,Media_Manager,49649.73,4144.4775,7,6,24,-100,"Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",39,15,7.57,9.0,Bad,2268.36,32.80867797107268,6 Years and 11 Months,Yes,203.23808840905053,103.3376531324802,Low_spent_Large_value_payments,377.87200845846934,Poor
0x10c75,CUS_0xa9b1,August,Ronaldo,16,043-16-9013,Scientist,61437.0,5114.75,8,9,18,3,"Payday Loan, Not Specified, and Debt Consolidation Loan",23,21,7.01,9.0,Bad,1405.26,33.547811858513924,11 Years and 3 Months,Yes,126.79843268941316,119.95531113619244,!@9#%8,514.7212561743944,Poor
0x82a1,CUS_0x5f86,April,Toonkeld,24,309-04-1544,Musician,17234.695,1347.2245833333334,7,3,7,-100,"Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",16,10,11.63,1.0,Standard,901.12,32.26182334605121,28 Years and 4 Months,Yes,33.49155037165229,__10000__,!@9#%8,278.7410485221428,Standard
0xec78,CUS_0x9297,March,Laura Noonand,28,529-97-9556,Doctor,37823.27,2994.939166666666,3,5,12,2,"Student Loan, and Not Specified",14,13,7.14,8.0,Good,504.85,33.162971370916395,24 Years and 4 Months,No,59.03918239724726,38.62653601379415,High_spent_Medium_value_payments,451.82819825562524,Standard
0x233db,CUS_0x63c0,June,,51,610-63-2729,_______,64969.05,5154.0875,3,6,6,2,"Personal Loan, and Student Loan",19,16,8.61,3.0,Standard,765.07,28.09201942914296,22 Years and 1 Months,No,96.42407742593215,320.35045520858836,High_spent_Small_value_payments,358.63421736547934,Standard
0x3db1,CUS_0x329f,August,Edwardj,37,435-99-9088,Journalist,34425.62,2750.8016666666667,7,6,18,3,"Personal Loan, Student Loan, and Payday Loan",26,17,9.99,3.0,Standard,29.9,33.62798629737572,21 Years and 5 Months,No,56.78964184065633,299.8710270850108,Low_spent_Small_value_payments,208.41949774099962,Standard
0x17aa8,CUS_0x48d2,July,Halsv,34,251-84-6264,Media_Manager,16580.69,1332.7241666666666,6,6,16,5,"Debt Consolidation Loan, Student Loan, Student Loan, Debt Consolidation Loan, and Student Loan",24,20,22.04,7.0,_,4559.65,34.39128628942243,9 Years and 5 Months,Yes,67.19916050936473,165.80806382661675,Low_spent_Small_value_payments,190.26519233068515,Poor
0x35e8,CUS_0x133f,July,ernie Woodallm,30_,630-81-5640,Manager,100914.38999999998,8546.5325,5,5,16,5,"Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",28,11,23.35,4.0,Standard,1410.49,36.56054119051671,8 Years and 8 Months,Yes,242.9660429948069,195.0191113726009,High_spent_Large_value_payments,656.6680956325922,Standard
0x852c,CUS_0xb013,July,Rhysg,21,607-56-0354,Developer,32667.1,2593.258333333333,6,8,32,7,"Student Loan, Auto Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Personal Loan",45,16,25.14,7.0,Bad,3908.8,36.13481432949378,1 Years and 5 Months,Yes,117.5504507407801,62.629258240037686,High_spent_Medium_value_payments,329.14612435251547,Standard
0xaf43,CUS_0x133e,June,Carews,41,914-49-0079,Entrepreneur,16626.25,1096.5208333333333,0,2,5,0,,13,7,6.39,0.0,_,1113.26,24.35195831729945,22 Years and 8 Months,No,0.0,91.62780523427924,Low_spent_Medium_value_payments,298.02427809905413,Good
0x77dc,CUS_0xbbd3,July,Rf,33,851-69-5578,Media_Manager,9769.965,1053.1637500000004,8,8,28,7,"Credit-Builder Loan, Auto Loan, Auto Loan, Not Specified, Personal Loan, Mortgage Loan, and Home Equity Loan",16,15,4.1400000000000015,8.0,Bad,1948.98,34.561990952076265,6 Years and 7 Months,Yes,49.63706988907806,81.30979706102049,Low_spent_Small_value_payments,264.36950804990147,Standard
0xe991,CUS_0xb446,April,Christiaanq,26,477-55-3999,Musician,51627.39,,4,7,19,2,"Debt Consolidation Loan, and Debt Consolidation Loan",9,13,16.03,6.0,Standard,2412.6,38.93541497592755,17 Years and 0 Months,Yes,5757.0,358.7553747480274,Low_spent_Medium_value_payments,275.8150528145646,Poor
0x330c,CUS_0x3161,July,Kirstin Ridleyh,21,226-02-8399,Lawyer,58698.08,4917.506666666667,8,4,10,2,"Auto Loan, and Student Loan",17,14,5.75,5.0,_,453.31,27.35739156650775,15 Years and 9 Months,No,91.96271299631606,173.02708262801872,Low_spent_Medium_value_payments,506.760871042332,Standard
0x1c0b7,CUS_0xa630,February,,27,072-69-5509,Writer,12498.945,1173.57875,5,3,18,4,"Credit-Builder Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",18,11,9.1,0.0,Standard,695.46,22.755539991136967,30 Years and 9 Months,No,30.871491112229577,81.91083681363854,!@9#%8,294.5755470741318,Standard
0x10843,CUS_0x66e0,February,Louise Egani,14,287-30-3523,Accountant,20256.39,1971.0325,8,6,21,7,"Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Payday Loan, Not Specified, Student Loan, and Payday Loan",52,19,14.89,10.0,Bad,1803.77,38.02468309872668,9 Years and 2 Months,Yes,70.63605834281462,225.9601682690107,Low_spent_Small_value_payments,190.50702338817473,Poor
0x46ab,CUS_0x17d3,February,Stempelu,29,436-40-1442,Architect,32900.5_,2625.708333333333,4,5,4,2,"Credit-Builder Loan, and Payday Loan",1,12,8.33,0.0,Good,47.18,40.10209763255883,23 Years and 2 Months,No,32.068617881349354,212.20862513538108,Low_spent_Small_value_payments,308.29359031660294,Poor
0x2f53,CUS_0xb68f,February,Huetx,22,000-92-4286,Scientist,17855.94,1231.995,8,5,31,8,"Auto Loan, Credit-Builder Loan, Student Loan, Auto Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",27,22,29.19,9.0,_,3122.53,24.949872956906944,1 Years and 5 Months,Yes,89.15181924204481,106.07635714595591,Low_spent_Small_value_payments,217.9713236119993,Poor
0xc4dc,CUS_0x3e47,March,Davet,39,818-53-8754,Doctor,62901.08_,5025.756666666667,4,6,10,3,"Mortgage Loan, Debt Consolidation Loan, and Home Equity Loan",8,13,18.58,6.0,Standard,228.25,34.698852905252146,11 Years and 11 Months,Yes,81.6412702885858,94.84381882668377,High_spent_Medium_value_payments,576.0905775513971,Standard
0x42b3,CUS_0x6f5f,June,Nick Brownn,25,#F%$D@*&8,Entrepreneur,33063.59,2741.2991666666658,8,3,6,7,"Personal Loan, Auto Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, and Credit-Builder Loan",12,16,7.19,5.0,Standard,788.4,25.09573613277353,18 Years and 0 Months,Yes,143.7567213449993,207.9954808591853,!@9#%8,212.37771446248203,Standard
0x179f3,CUS_0x61a1,June,Tuncayu,43,461-95-5515,Journalist,112484.68,9389.723333333332,4,3,6,-100,"Mortgage Loan, Student Loan, and Personal Loan",9,12,17.81,1601.0,_,1459.58,30.83913641536163,28 Years and 0 Months,Yes,210.2954353828492,421.6905891287497,Low_spent_Large_value_payments,576.9863088217346,Standard
0x78bd,CUS_0x53bc,April,Stempelf,49,267-52-0601,Teacher,160454.04,,3,7,2,2,"Not Specified, and Payday Loan",6,0,2.63,2.0,Good,773.94,43.42110302309114,25 Years and 10 Months,No,168.71949941898825,235.8675793492527,High_spent_Large_value_payments,1198.129921231759,Standard
0x13483,CUS_0xa290,February,Richard Cowanb,8235,498-02-5560,Media_Manager,102940.53,8729.3775,6,6,10,3,"Credit-Builder Loan, Student Loan, and Mortgage Loan",18,13,1.99,1.0,Standard,185.84,31.366421055207148,26 Years and 10 Months,Yes,196.02019937498343,466.429619207158,Low_spent_Medium_value_payments,490.48793141785865,Standard
0x1514e,CUS_0xa7f8,May,Nanetten,41,741-64-6836,Manager,88709.79000000002,7636.482500000001,4,5,11,0,,15,9,9.09,2.0,Good,1452.43,31.33694434428036,24 Years and 1 Months,No,0.0,108.09035323770891,High_spent_Large_value_payments,895.5578967622913,Good
0x14ab3,CUS_0x5c06,June,Kambasj,38,887-34-3815,Journalist,32244.75,2555.0625,8,7,12,1,Auto Loan,23,6,16.03,7.0,Standard,1001.48,24.87305803582567,30 Years and 4 Months,Yes,22.353725572019105,33.76205147079554,High_spent_Large_value_payments,439.39047295718535,Good
0x45e1,CUS_0x4d2e,April,Benk,34,280-54-8121,_______,98887.41,8176.6175,0,5,1,1,Personal Loan,15,2_,2.16,5.0,Good,1496.8,39.88545585530648,22 Years and 5 Months,No,67.18817914523072,265.2158919818022,!@9#%8,735.2576788729672,Poor
0x154e1,CUS_0x87a4,August,Nick Edwardsl,20,011-46-1777,Accountant,14231.42,1318.9516666666666,8,4,5,0,,16,7,10.33,6.0,Standard,848.59,29.33926862956367,27 Years and 4 Months,No,0.0,109.37184589336256,Low_spent_Medium_value_payments,302.52332077330414,Standard
0x23f79,CUS_0x8fdd,April, Thomasf,44,303-19-1557,Media_Manager,74538.87,6280.572499999998,8,5,12,0_,,8,11,7.57,4.0,Standard,1433.43,36.17818207344935,21 Years and 11 Months,No,0.0,523.5491058941509,Low_spent_Medium_value_payments,384.50814410584917,Standard
0x6d0f,CUS_0x5f34,February,Chrisc,18_,432-94-1541,_______,125385.88,10720.823333333334,2,5,5,-100,"Mortgage Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",17,1,9.36,1.0,Good,1268.57,38.854569980588,24 Years and 8 Months,NM,364.3603101561969,529.8424645608281,High_spent_Small_value_payments,437.87955861630854,Standard
0x21fed,CUS_0x70d4,April,Guptad,39,049-44-5243,Accountant,37107.79,3114.3158333333336,3,4,4,0,,30,2,10.39,2.0,_,86.55,36.486130554021095,28 Years and 6 Months,No,0.0,67.20765055948159,High_spent_Small_value_payments,504.2239327738518,Poor
0x1c608,CUS_0x3561,July,Woodallg,30,169-22-4626,Developer,42032.76,3569.73,0,4,6,1,Not Specified,21,7,5.11,7.0,Good,626.72,28.5072979049621,23 Years and 3 Months,No,22.45599511979372,229.55026124352256,High_spent_Small_value_payments,364.96674363668365,Poor
0x1ccde,CUS_0x205c,May,Sveaf,33,#F%$D@*&8,Lawyer,28836.83,2269.0691666666667,7,4,16,0,,19,14,12.71,8.0,_,667.56,40.05828562151526,17 Years and 2 Months,Yes,0.0,78.29017373576811,High_spent_Medium_value_payments,398.61674293089857,Good
0x22842,CUS_0x2d02,January,David Henryh,50,313-31-7488,Writer,15603.415,1458.284583333333,1395,5,7,3,"Home Equity Loan, Payday Loan, and Credit-Builder Loan",14,2,10.1,0.0,Good,783.82,24.34626426825972,18 Years and 2 Months,NM,33.8387723401147,__10000__,High_spent_Small_value_payments,284.3167972074783,Good
